flow_id,device_id,rtt_ms,loss_rate,bandwidth_kbps,tls_handshake_ms,mtls
F0174,W044,33.896695953265464,0.05321857799617633,578.0032317237719,128.21897172549794,False
F0175,G01,29.71302113767574,0.0038572261606563364,543.1213654351887,122.98618724564825,True
F0176,W005,40.652814197297275,0.016196687042291723,819.7409524675274,114.54343098193416,True
F0177,W018,37.738718866033715,0.00958808640178481,566.2056084260935,120.96253726642293,True
F0178,W044,37.186103304563225,0.02079986629865139,405.6353211849182,125.20450922414516,True
F0179,W078,36.52757789900883,0.033656754311096396,499.7094069841411,112.22550225471237,False
F0180,W044,37.55692166130594,0.025562844671222947,724.1941514583906,97.31235644002703,False
F0181,G07,31.52564315137342,0.014149498064147706,415.2322181022912,132.8160464503261,True
F0182,W078,39.38997837011136,0.0022975138234158105,669.8602579563114,128.28097565398556,True
F0183,W074,47.29351758447465,0.03283937287528472,518.9159885366405,130.15986514965326,True
F0184,W072,39.54618192410826,0.05083611628650931,367.6741661350011,100.73680015927134,False
F0185,W025,40.26728897855549,0.08979858358755144,597.7903559916259,132.98047285464304,True
F0186,W063,27.785019852904824,0.01287307793052259,560.4816823290128,136.1522905011853,False
F0187,W051,37.06050001983236,0.019739731928099767,521.6194542938399,128.78318591074654,False
F0188,W064,41.083881306757426,0.05321900074797115,430.95821682633493,79.89117870184904,True
F0189,W036,45.737760764467424,0.012632681391014387,554.3439107782258,90.96231268373128,False
F0190,G06,31.548185998236395,0.10772870550258828,648.0793427113197,116.91611928296449,True
F0191,W021,41.40784757885412,0.022775277438696454,587.8166950196878,119.04264784817549,True
F0192,W019,46.226432815393984,0.037011309175602795,835.9721271488302,115.93627557602544,True
F0193,W048,51.603683287979436,0.05302109220322889,722.8935313696431,113.12394395196108,True
F0194,W049,57.778369175433355,0.0443399041167537,642.7771019301874,147.01052694158244,True
F0195,W072,51.3656303228229,0.00453941762368733,612.937479449029,127.09901104807679,True
F0196,G07,44.640972544551246,0.019102468448289233,643.3492520603069,123.10666128604085,True
F0197,W051,49.05047710697051,0.016254521277558002,548.6135058574557,139.5796122069727,True
F0198,W065,42.22145495541595,0.039259236738680224,298.8542007803431,142.35619389446504,False
F0199,W021,31.50332567396609,0.02139068241898104,418.57564231435015,111.11593125035381,True
F0200,W071,44.6062540995232,0.05698676434300571,527.61439275332,109.96848421876754,False
F0201,C00,46.562892153964356,0.009218571834669008,807.1929377374844,132.60642644520902,False
F0202,W030,34.56795752363983,0.0076470624928605645,732.8924168581186,100.37191079077901,False
F0203,W010,35.36937425193637,0.015922173691643997,372.5413503179268,119.09393074270626,True
F0204,G03,32.582924932883934,0.01773692365216239,467.2642119849993,134.13591646123854,True
F0205,W012,44.58911363430371,0.02837048926219514,688.2640399998178,118.27977188844137,False
F0206,W059,36.68038419476492,0.017171808715284023,451.84413783300414,140.73806369240583,False
F0207,W008,45.24087498674719,0.037883760024652276,362.9754137405871,125.7496770530537,True
F0208,W057,46.31032554055825,0.024400390010202274,488.17348528387754,113.52022473191725,False
F0209,W072,22.97329622768062,0.014048055118895798,442.5453117408966,104.58545442986188,False
F0210,W030,46.65732181879082,0.008788636507991701,819.7078279696801,105.55320241668902,True
F0211,W066,30.318178253499838,0.009109617363069922,737.6474896331916,139.0494906836214,True
F0212,W087,50.24012568988853,0.04180421547923381,556.3825604515674,118.3109209100184,True
F0213,W081,38.76238381297982,0.006048159727352578,522.3884384493062,92.84503383707353,True
F0214,W021,34.203912619963226,0.026136819909177173,713.005818787138,107.5377024069135,True
F0215,G02,43.36154555612609,0.01972288361771189,485.99633642953916,119.1085966209925,False
F0216,W026,42.899982000821424,0.01782185055752071,450.19017565882507,89.51985256699632,False
F0217,W023,44.39727780351162,0.002432762669610003,619.9687737292172,126.37874849750457,False
F0218,G00,21.539339050987035,0.009700816559362117,602.4246389310579,113.97510946804492,False
F0219,W096,32.586406746462636,0.0263315513998985,516.61967745209,96.62460609618088,False
F0220,W023,39.61536399155136,0.030301444615527254,655.8072661603366,81.68851506156274,False
F0221,W088,42.74669619361581,0.04362605895973922,654.7480888007436,121.06495100988832,True
F0222,W023,62.961180949254455,0.018487955568889054,388.39928008519587,110.38900940962554,True
F0223,G02,46.04816769742889,0.0015198301044784155,616.3896777480786,83.77438437002155,True
F0224,W020,31.115471569178595,0.03950742389428543,183.82981902349098,139.73041006595236,True
F0225,W013,32.77633901540834,0.00713275582947369,523.3710898285425,140.09377104574963,False
F0226,C01,22.95932342947595,0.019035317008507496,722.795447876868,136.7282313145311,True
F0227,W071,30.56960860397895,0.020717785363593286,762.6942523462747,107.79022334492204,False
F0228,W018,40.55648407941119,0.03186608961011524,715.672684811311,106.47933139862167,True
F0229,W004,31.28875007227962,0.0400825188489363,504.05684922382386,128.4356794787652,True
F0230,W078,41.458738131547214,0.08625454212308013,782.3792345346068,115.59273092734247,False
F0231,W086,30.96241770584907,0.014110332679075115,445.160891001145,116.38815025111919,True
F0232,W004,40.0546524312609,0.013057749771175364,557.5497110375966,115.0342716606344,False
F0233,W003,44.012238072086326,0.005038473472648105,416.66925336912834,115.39186742380193,False
F0234,W018,40.15486722892715,0.03545094905759152,507.29645893506256,139.53321726317552,True
F0235,W044,30.48582908892803,0.054623954173763416,585.4390453550053,116.23676436909739,False
F0236,W002,46.691332101269744,0.022884722524643967,535.284174310271,94.95794911052265,True
F0237,W028,34.99691140252602,0.020005181000512885,390.16044067583385,128.82292128109916,False
F0238,W077,46.459137084809065,0.038604863950042326,514.0402659667764,127.03382595636234,True
F0239,W079,33.20099371851342,0.013497211987757546,671.9204223833556,87.20612891867273,True
F0240,G05,38.42756996037791,0.0825660305880434,448.0134778718622,157.7308981801833,True
F0241,W080,37.98140528745631,0.10928441736788289,340.13016893463794,127.89380246565312,True
F0242,W081,48.22212230552627,0.059314930973440635,750.3700134822161,76.56016722174684,True
F0243,W078,44.20066673432981,0.05685460027358726,451.16726660443805,121.68476502607407,False
F0244,W091,36.539493302208534,0.050886430824280265,540.7371378087345,135.72645300490504,True
F0245,W073,36.233061101966285,0.019889789117600656,487.63192462828545,108.40134465253168,False
F0246,W072,28.053137350293873,0.0374828202781057,781.3225526686465,122.77205206032102,True
F0247,W088,37.86419984846081,0.004502604851193772,452.19556934172897,124.33587455281203,True
F0248,W059,31.13081775477963,0.012463329414185874,650.5984535671296,95.80796152925714,True
F0249,W079,59.57565717960678,0.01154176152420318,549.471474208843,109.704728429745,False
F0250,W034,42.769138727679476,0.030978984210242328,1164.8715249122947,138.5316411793678,False
F0251,W053,26.40298501646957,0.02687638208716864,401.7323514567232,134.71697772087035,False
F0252,W027,35.08378516528311,0.005451683196017876,727.766017571623,123.83014646976677,False
F0253,W061,23.624478522144518,0.028825536740443837,665.37624869113,123.39430820702137,True
F0254,W084,40.706414300248596,0.029166333618486112,898.4578001558218,118.02334377270896,False
F0255,W005,34.22059581986099,0.002093977750614018,587.1820942862649,140.10567619445962,True
F0256,G04,31.656327472375494,0.008691840922853172,517.8765961567543,114.93902990067748,True
F0257,W059,40.25263713599945,0.020929253441499207,691.8854297353906,84.56475019255967,True
F0258,G08,46.81033061223242,0.03623550793841847,525.389855929678,136.44000862778427,False
F0259,W078,30.5403209098395,0.016026726970688555,444.4025769874277,112.28998875352468,True
F0260,G02,43.89893911310196,0.015766506031537245,675.4298292058259,105.22900061166362,True
F0261,W098,31.50654542198603,0.04049008065967608,620.4102111400824,116.64217001472302,False
F0262,W075,34.74143562481993,0.047374802771797564,557.3313020167135,107.14865923689214,True
F0263,W041,36.50965288680169,0.025724875926935734,584.6002848250708,106.11693713354387,False
F0264,W014,34.20848448720154,0.027324396813722535,453.8854633587334,144.5984279060179,False
F0265,C00,39.6731846772428,0.01271264573229108,329.93380276440837,132.72686427671647,True
F0266,W044,50.058213842864724,0.015085643157983879,626.047396449898,135.14379599230062,True
F0267,W079,43.102596439365556,0.0613553422805926,493.1117660337738,116.67322559476561,True
F0268,W085,42.601966253716895,0.032953436112646214,424.80054303920394,131.13683219649673,True
F0269,W090,37.76145601318187,0.03455292840966415,398.54789436974835,132.19524699148448,False
F0270,W043,46.867037206680024,0.0977351298287386,589.5142542971713,105.1055825089006,False
F0271,W069,36.222579453078446,0.01388283144367463,463.3501500538546,76.22230962682625,False
F0272,W084,50.1258415031825,0.01666388277916531,951.3980334028083,117.93261695068094,True
F0273,W044,28.627110427948054,0.04903504566377549,752.1524771074767,124.98081443038447,True
F0274,W013,37.507339291641124,0.016375937026283694,825.3149325228303,125.58746562538718,False
F0275,W055,46.699468434668354,0.014566657113875354,845.1857542454654,146.06879424465856,True
F0276,W054,39.02268983498088,0.000802731604562184,705.4316725270487,119.22034074556134,True
F0277,W001,23.22941601955992,0.0016974850438810879,531.3112045785251,98.06817676257035,True
F0278,W019,57.772764061273264,0.012156464338155664,462.6046827527939,106.83172849074394,True
F0279,W028,20.977023810218125,0.004329355308754723,747.0308703355295,130.67303295786084,False
F0280,W046,49.72497987472265,0.06777109976161858,492.3404392012228,119.99799169948405,True
F0281,W077,48.51410298541194,0.018073829572306556,652.6026610388776,104.71870018427863,False
F0282,W052,44.07418573289301,0.00924985857487579,832.1093509879244,136.57888804764303,True
F0283,G07,31.832368814914773,0.0032134681046742295,633.7156819513684,89.722739092765,False
F0284,W030,58.130228881985985,0.012845393926373865,418.1242667951967,98.55199098220722,True
F0285,W046,42.39824498799065,0.04455490703546051,429.78975492049165,111.9225504953095,False
F0286,W079,41.738765790429525,0.024165686743544017,656.9948269452972,158.20666790408262,False
F0287,W010,45.828666673392604,0.05095656731304428,734.4110302414656,128.94275106613208,True
F0288,W037,45.07582002168835,0.011154100910900225,541.7816393872935,89.24400982565024,True
F0289,W094,32.38025748418664,0.020478739582366644,791.9102555798924,104.05217793111957,False
F0290,W076,37.93623407864716,0.0021766401887391824,757.7532446547522,120.34264579934005,False
F0291,G01,39.61535079222525,0.03897645922907261,317.131008703543,138.64304043676395,False
F0292,W099,37.67734005336806,0.11011926262529968,441.3353117873536,91.2943242446801,True
F0293,W036,47.79405595303928,0.03401009466664865,705.0613448456794,111.07382346424907,True
F0294,W053,35.806642805498136,0.0144218770540249,741.7163068936889,148.12117372120454,False
F0295,C00,23.89010074168229,0.01080201779197334,194.33406356878993,148.75925821677075,False
F0296,W075,44.15402342569194,0.019008648011897392,630.8187342030611,102.56326214363054,False
F0297,W072,38.77209166097043,0.02709725621931114,552.0804600994935,108.02742870351588,True
F0298,W023,40.609934036040016,0.006853446698778315,693.586235896081,64.48350261882275,True
F0299,W035,36.55672744182339,0.016570139695949424,724.0922018177439,127.50376642568779,True
F0300,W072,46.9155874837118,0.12577753548229778,484.4193958040539,139.05096154107767,True
F0301,W079,37.70053651087135,0.028586161070085936,790.1175013712834,97.69998262328522,True
F0302,W045,48.31602298979368,0.032192707444454155,512.5659103445356,95.62770465558938,False
F0303,W028,17.833761132093738,0.04444070556734542,790.4963206312578,111.95965171847388,True
F0304,W000,50.89419102888709,0.05563409935708314,486.5416491865617,127.57491952973854,False
F0305,G01,33.3708350266211,0.002955524532054667,594.3516170519382,110.99681696538028,False
F0306,W016,35.39983583246402,0.018592561542914242,719.054290041491,120.89813708905594,True
F0307,W056,40.92443633394602,0.009556908400649208,469.99460263966756,118.62489960686929,False
F0308,W011,36.56074519432772,0.023816313386494765,822.7482475840468,117.29422918624985,True
F0309,W016,44.79247870886846,0.019445204446561146,663.6369627306229,127.91823586295999,False
F0310,G04,45.032909656680445,0.06439983486513093,733.3196849204712,128.59400193556638,True
F0311,W002,33.78483659208499,0.005874492433475312,699.5749463113065,99.07837665426922,True
F0312,W059,47.9389362719185,0.03905081929650487,652.278189245659,124.24316822644133,False
F0313,W071,31.386377270720175,0.03466474683197052,640.0833713308062,116.59884493831763,False
F0314,W008,52.53311988334103,0.02839079744036377,280.4044993700144,85.0521232267185,True
F0315,W012,40.6338495695724,0.047060843894206304,583.7214445519108,110.71131743321895,True
F0316,W076,37.608785997638314,0.027507116737636787,544.7721373128581,96.02660690517587,False
F0317,W058,38.531411470102604,0.04278518123220372,671.958710535269,120.35162898080777,False
F0318,W033,46.47269657866449,0.039434082609134447,618.449762450918,148.92951362015054,True
F0319,W048,26.137937114434685,0.05133607487853747,530.1833555199947,111.04136234088647,True
F0320,W034,27.479702916325312,0.02104166965977462,612.1051583133299,140.7326322706866,False
F0321,G09,24.44298520876597,0.0040878717232187,398.65249108250674,136.1991725031623,True
F0322,G00,44.393684277049346,0.018724132235371893,792.7307328871334,122.96157827908328,False
F0323,W011,35.960840161409386,0.014724302527695283,453.13095189412456,97.97345290607575,True
F0324,W093,31.796782026305948,0.012286955326188382,603.37169058805,117.11633315288694,False
F0325,W068,38.12274071062534,0.003985043253704461,770.1125427009016,114.86111664243467,True
F0326,W072,29.229783718893795,0.0009790500789701635,536.602962739206,77.93294362355886,True
F0327,W037,48.46395301854478,0.04727767218654842,533.7488782236275,134.43312898554993,False
F0328,W074,39.82027325017783,0.0476877618294144,290.0839166598599,138.45879033937817,True
F0329,W070,34.72918630149963,0.02478802778565776,555.9234128117283,96.48944031007616,False
F0330,G05,37.540127858284166,0.01231048436770115,593.0263345546906,130.87556464248743,True
F0331,W085,34.73256533323448,0.07828250632723673,561.7087427388852,129.42814174449128,False
